
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,TrackID,ID,
20.7188,µm,Spot,Image 1,362,1000000456,482,
20.0675,µm,Spot,Image 1,362,1000000469,483,
21.1739,µm,Spot,Image 1,363,1000000469,484,
21.8086,µm,Spot,Image 1,364,1000000469,485,
22.3688,µm,Spot,Image 1,365,1000000469,486,
21.5318,µm,Spot,Image 1,366,1000000469,487,
22.7408,µm,Spot,Image 1,367,1000000469,488,
22.5548,µm,Spot,Image 1,368,1000000469,489,
22.0898,µm,Spot,Image 1,369,1000000469,490,
22.0898,µm,Spot,Image 1,370,1000000469,491,
15.3938,µm,Spot,Image 1,370,1000000496,496,
21.9968,µm,Spot,Image 1,371,1000000469,497,
15.5798,µm,Spot,Image 1,371,1000000496,498,
15.8588,µm,Spot,Image 1,372,1000000496,499,
16.3238,µm,Spot,Image 1,373,1000000496,500,
16.5098,µm,Spot,Image 1,374,1000000496,501,
16.8818,µm,Spot,Image 1,375,1000000496,502,
16.7888,µm,Spot,Image 1,376,1000000496,503,
16.8818,µm,Spot,Image 1,377,1000000496,504,
17.4398,µm,Spot,Image 1,378,1000000496,505,
17.3468,µm,Spot,Image 1,379,1000000496,506,
17.1608,µm,Spot,Image 1,380,1000000496,507,
