
Average Distance To 3 Nearest Neighbours
 ==================== 
Average Distance To 3 Nearest Neighbours,Unit,Category,Time,TrackID,ID,
0,µm,Spot,160,1000000128,894,
0,µm,Spot,160,1000000202,895,
0,µm,Spot,160,1000000806,896,
0,µm,Spot,161,1000000128,897,
0,µm,Spot,161,1000000202,898,
0,µm,Spot,161,1000000806,899,
0,µm,Spot,162,1000000128,900,
0,µm,Spot,162,1000000202,901,
0,µm,Spot,162,1000000806,902,
0,µm,Spot,163,1000000128,903,
0,µm,Spot,163,1000000202,904,
0,µm,Spot,163,1000000806,905,
0,µm,Spot,164,1000000128,906,
0,µm,Spot,164,1000000202,907,
0,µm,Spot,164,1000000806,908,
0,µm,Spot,165,1000000128,909,
0,µm,Spot,165,1000000202,910,
0,µm,Spot,165,1000000806,911,
0,µm,Spot,166,1000000128,912,
0,µm,Spot,166,1000000202,913,
0,µm,Spot,166,1000000806,914,
0,µm,Spot,167,1000000128,915,
0,µm,Spot,167,1000000202,916,
0,µm,Spot,167,1000000806,917,
0,µm,Spot,168,1000000128,918,
0,µm,Spot,168,1000000202,919,
0,µm,Spot,168,1000000806,920,
0,µm,Spot,169,1000000128,921,
0,µm,Spot,169,1000000202,922,
0,µm,Spot,169,1000000806,923,
0,µm,Spot,170,1000000128,924,
0,µm,Spot,170,1000000202,925,
0,µm,Spot,170,1000000806,926,
0,µm,Spot,171,1000000128,927,
0,µm,Spot,171,1000000202,928,
0,µm,Spot,171,1000000806,929,
0,µm,Spot,172,1000000128,930,
0,µm,Spot,172,1000000202,931,
0,µm,Spot,172,1000000806,932,
0,µm,Spot,173,1000000128,933,
0,µm,Spot,173,1000000202,934,
0,µm,Spot,173,1000000806,935,
0,µm,Spot,174,1000000128,936,
0,µm,Spot,174,1000000202,937,
0,µm,Spot,174,1000000806,938,
0,µm,Spot,175,1000000128,939,
0,µm,Spot,175,1000000202,940,
0,µm,Spot,175,1000000806,941,
0,µm,Spot,176,1000000128,942,
0,µm,Spot,176,1000000202,943,
0,µm,Spot,176,1000000806,944,
0,µm,Spot,177,1000000128,945,
0,µm,Spot,177,1000000202,946,
0,µm,Spot,177,1000000806,947,
0,µm,Spot,178,1000000128,948,
0,µm,Spot,178,1000000202,949,
0,µm,Spot,178,1000000806,950,
0,µm,Spot,179,1000000128,951,
0,µm,Spot,179,1000000202,952,
0,µm,Spot,179,1000000806,953,
0,µm,Spot,180,1000000128,954,
0,µm,Spot,180,1000000202,955,
0,µm,Spot,180,1000000806,956,
0,µm,Spot,181,1000000128,957,
0,µm,Spot,181,1000000806,958,
0,µm,Spot,181,1000000202,959,
0,µm,Spot,182,1000000128,960,
0,µm,Spot,182,1000000202,961,
0,µm,Spot,182,1000000806,962,
0,µm,Spot,183,1000000128,963,
0,µm,Spot,183,1000000202,964,
0,µm,Spot,183,1000000806,965,
0,µm,Spot,184,1000000128,966,
0,µm,Spot,184,1000000806,967,
0,µm,Spot,184,1000000202,968,
0,µm,Spot,185,1000000128,969,
0,µm,Spot,185,1000000202,970,
0,µm,Spot,185,1000000806,971,
0,µm,Spot,186,1000000128,972,
0,µm,Spot,186,1000000806,973,
0,µm,Spot,186,1000000202,974,
0,µm,Spot,187,1000000128,975,
0,µm,Spot,187,1000000806,976,
0,µm,Spot,187,1000000202,977,
0,µm,Spot,188,1000000128,978,
0,µm,Spot,188,1000000806,979,
0,µm,Spot,188,1000000202,980,
0,µm,Spot,189,1000000128,981,
0,µm,Spot,189,1000000806,982,
0,µm,Spot,189,1000000202,983,
0,µm,Spot,190,1000000128,984,
0,µm,Spot,190,1000000806,985,
0,µm,Spot,190,1000000202,986,
0,µm,Spot,191,1000000128,987,
0,µm,Spot,191,1000000806,988,
0,µm,Spot,191,1000000202,989,
0,µm,Spot,192,1000000128,990,
0,µm,Spot,192,1000000806,991,
0,µm,Spot,192,1000000202,992,
0,µm,Spot,193,1000000806,993,
0,µm,Spot,193,1000000202,994,
0,µm,Spot,194,1000000806,995,
0,µm,Spot,194,1000000202,996,
0,µm,Spot,195,1000000806,997,
0,µm,Spot,195,1000000202,998,
0,µm,Spot,213,1000001003,1010,
0,µm,Spot,213,1000001011,1011,
0,µm,Spot,214,1000001003,1012,
0,µm,Spot,214,1000001011,1013,
0,µm,Spot,215,1000001003,1014,
0,µm,Spot,215,1000001011,1015,
0,µm,Spot,216,1000001003,1016,
0,µm,Spot,216,1000001011,1017,
0,µm,Spot,217,1000001003,1018,
0,µm,Spot,217,1000001011,1019,
0,µm,Spot,218,1000001003,1020,
0,µm,Spot,218,1000001011,1021,
0,µm,Spot,219,1000001003,1022,
0,µm,Spot,219,1000001011,1023,
0,µm,Spot,220,1000001003,1024,
0,µm,Spot,220,1000001011,1025,
0,µm,Spot,221,1000001003,1026,
0,µm,Spot,221,1000001011,1027,
0,µm,Spot,222,1000001003,1028,
0,µm,Spot,222,1000001011,1029,
0,µm,Spot,222,1000001030,1030,
0,µm,Spot,223,1000001003,1031,
0,µm,Spot,223,1000001011,1032,
0,µm,Spot,223,1000001030,1033,
0,µm,Spot,224,1000001003,1034,
0,µm,Spot,224,1000001011,1035,
0,µm,Spot,224,1000001030,1036,
0,µm,Spot,225,1000001011,1037,
0,µm,Spot,225,1000001030,1038,
0,µm,Spot,226,1000001011,1039,
0,µm,Spot,226,1000001030,1040,
0,µm,Spot,227,1000001011,1041,
0,µm,Spot,227,1000001030,1042,
0,µm,Spot,228,1000001011,1043,
0,µm,Spot,228,1000001030,1044,
0,µm,Spot,229,1000001011,1045,
0,µm,Spot,229,1000001030,1046,
0,µm,Spot,230,1000001011,1047,
0,µm,Spot,230,1000001030,1048,
0,µm,Spot,231,1000001011,1049,
0,µm,Spot,231,1000001030,1050,
0,µm,Spot,232,1000001011,1051,
0,µm,Spot,232,1000001030,1052,
0,µm,Spot,233,1000001011,1053,
0,µm,Spot,233,1000001030,1054,
0,µm,Spot,234,1000001011,1055,
0,µm,Spot,234,1000001030,1056,
0,µm,Spot,235,1000001011,1057,
0,µm,Spot,235,1000001030,1058,
0,µm,Spot,236,1000001011,1059,
0,µm,Spot,236,1000001030,1060,
0,µm,Spot,237,1000001011,1061,
0,µm,Spot,237,1000001030,1062,
0,µm,Spot,238,1000001030,1063,
0,µm,Spot,238,1000001011,1064,
0,µm,Spot,239,1000001030,1065,
0,µm,Spot,239,1000001011,1066,
0,µm,Spot,240,1000001030,1067,
0,µm,Spot,240,1000001011,1068,
0,µm,Spot,241,1000001030,1069,
0,µm,Spot,241,1000001011,1070,
0,µm,Spot,242,1000001030,1071,
0,µm,Spot,242,1000001011,1072,
0,µm,Spot,243,1000001030,1073,
0,µm,Spot,243,1000001011,1074,
0,µm,Spot,244,1000001030,1075,
0,µm,Spot,244,1000001011,1076,
0,µm,Spot,245,1000001030,1077,
0,µm,Spot,245,1000001011,1078,
0,µm,Spot,259,1000001092,1092,
0,µm,Spot,259,1000001030,1093,
0,µm,Spot,260,1000001092,1094,
0,µm,Spot,260,1000001030,1095,
0,µm,Spot,261,1000001092,1096,
0,µm,Spot,261,1000001030,1097,
0,µm,Spot,262,1000001092,1098,
0,µm,Spot,262,1000001030,1099,
0,µm,Spot,263,1000001092,1100,
0,µm,Spot,263,1000001030,1101,
0,µm,Spot,264,1000001092,1102,
0,µm,Spot,264,1000001030,1103,
0,µm,Spot,265,1000001092,1104,
0,µm,Spot,265,1000001030,1105,
0,µm,Spot,266,1000001092,1106,
0,µm,Spot,266,1000001030,1107,
0,µm,Spot,267,1000001092,1108,
0,µm,Spot,267,1000001030,1109,
0,µm,Spot,268,1000001092,1110,
0,µm,Spot,268,1000001030,1111,
0,µm,Spot,269,1000001092,1112,
0,µm,Spot,269,1000001030,1113,
0,µm,Spot,270,1000001092,1114,
0,µm,Spot,270,1000001030,1115,
0,µm,Spot,271,1000001092,1116,
0,µm,Spot,271,1000001030,1117,
0,µm,Spot,272,1000001092,1118,
0,µm,Spot,272,1000001030,1119,
0,µm,Spot,273,1000001092,1120,
0,µm,Spot,273,1000001030,1121,
0,µm,Spot,274,1000001092,1122,
0,µm,Spot,274,1000001030,1123,
0,µm,Spot,275,1000001092,1124,
0,µm,Spot,275,1000001030,1125,
0,µm,Spot,276,1000001092,1126,
0,µm,Spot,276,1000001030,1127,
0,µm,Spot,277,1000001092,1128,
0,µm,Spot,277,1000001030,1129,
0,µm,Spot,278,1000001092,1130,
0,µm,Spot,278,1000001030,1131,
0,µm,Spot,279,1000001092,1132,
0,µm,Spot,279,1000001030,1133,
0,µm,Spot,280,1000001092,1134,
0,µm,Spot,280,1000001030,1135,
0,µm,Spot,281,1000001092,1136,
0,µm,Spot,281,1000001030,1137,
0,µm,Spot,282,1000001092,1138,
0,µm,Spot,282,1000001030,1139,
0,µm,Spot,283,1000001092,1140,
0,µm,Spot,283,1000001030,1141,
0,µm,Spot,284,1000001092,1142,
0,µm,Spot,284,1000001030,1143,
0,µm,Spot,285,1000001092,1144,
0,µm,Spot,285,1000001030,1145,
0,µm,Spot,286,1000001092,1146,
0,µm,Spot,286,1000001030,1147,
0,µm,Spot,287,1000001092,1148,
0,µm,Spot,287,1000001030,1149,
0,µm,Spot,288,1000001092,1150,
0,µm,Spot,288,1000001030,1151,
0,µm,Spot,289,1000001092,1152,
0,µm,Spot,289,1000001030,1153,
0,µm,Spot,290,1000001092,1154,
0,µm,Spot,290,1000001030,1155,
0,µm,Spot,291,1000001092,1156,
0,µm,Spot,291,1000001030,1157,
0,µm,Spot,292,1000001092,1158,
0,µm,Spot,292,1000001030,1159,
0,µm,Spot,293,1000001092,1160,
0,µm,Spot,293,1000001030,1161,
0,µm,Spot,294,1000001092,1162,
0,µm,Spot,294,1000001030,1163,
0,µm,Spot,295,1000001092,1164,
0,µm,Spot,295,1000001030,1165,
0,µm,Spot,296,1000001092,1166,
0,µm,Spot,296,1000001030,1167,
0,µm,Spot,297,1000001092,1168,
0,µm,Spot,297,1000001030,1169,
0,µm,Spot,298,1000001092,1170,
0,µm,Spot,298,1000001030,1171,
0,µm,Spot,299,1000001092,1172,
0,µm,Spot,299,1000001030,1173,
0,µm,Spot,300,1000001092,1174,
0,µm,Spot,300,1000001030,1175,
0,µm,Spot,301,1000001092,1176,
0,µm,Spot,301,1000001030,1177,
0,µm,Spot,302,1000001092,1178,
0,µm,Spot,302,1000001030,1179,
0,µm,Spot,303,1000001092,1180,
0,µm,Spot,303,1000001030,1181,
0,µm,Spot,304,1000001092,1182,
0,µm,Spot,304,1000001030,1183,
0,µm,Spot,305,1000001092,1184,
0,µm,Spot,305,1000001030,1185,
0,µm,Spot,337,1000001192,1216,
0,µm,Spot,337,1000001217,1217,
0,µm,Spot,338,1000001192,1218,
0,µm,Spot,338,1000001217,1219,
0,µm,Spot,339,1000001192,1220,
0,µm,Spot,339,1000001217,1221,
0,µm,Spot,340,1000001192,1222,
0,µm,Spot,340,1000001217,1223,
0,µm,Spot,341,1000001192,1224,
0,µm,Spot,341,1000001217,1225,
0,µm,Spot,342,1000001192,1226,
0,µm,Spot,342,1000001217,1227,
0,µm,Spot,343,1000001192,1228,
0,µm,Spot,343,1000001217,1229,
0,µm,Spot,344,1000001192,1230,
0,µm,Spot,344,1000001217,1231,
0,µm,Spot,345,1000001217,1232,
0,µm,Spot,345,1000001192,1233,
0,µm,Spot,346,1000001217,1234,
0,µm,Spot,346,1000001192,1235,
0,µm,Spot,358,1000001217,1247,
0,µm,Spot,358,1000001248,1248,
0,µm,Spot,359,1000001217,1249,
0,µm,Spot,359,1000001248,1250,
0,µm,Spot,360,1000001217,1251,
0,µm,Spot,360,1000001248,1252,
0,µm,Spot,361,1000001217,1253,
0,µm,Spot,361,1000001248,1254,
0,µm,Spot,362,1000001217,1255,
0,µm,Spot,362,1000001248,1256,
0,µm,Spot,363,1000001217,1257,
0,µm,Spot,363,1000001248,1258,
