
Distance To Nearest Neighbour
 ==================== 
Distance To Nearest Neighbour,Unit,Category,Time,TrackID,ID,
6.43511,µm,Spot,190,1000000128,984,
4.70113,µm,Spot,190,1000000806,985,
4.70113,µm,Spot,190,1000000202,986,
5.9624,µm,Spot,191,1000000128,987,
4.86898,µm,Spot,191,1000000806,988,
4.86898,µm,Spot,191,1000000202,989,
4.39242,µm,Spot,192,1000000128,990,
6.52194,µm,Spot,192,1000000806,991,
4.39242,µm,Spot,192,1000000202,992,
5.5826,µm,Spot,193,1000000806,993,
5.5826,µm,Spot,193,1000000202,994,
5.10565,µm,Spot,194,1000000806,995,
5.10565,µm,Spot,194,1000000202,996,
5.7978,µm,Spot,195,1000000806,997,
5.7978,µm,Spot,195,1000000202,998,
9.90905,µm,Spot,213,1000001003,1010,
9.90905,µm,Spot,213,1000001011,1011,
9.46514,µm,Spot,214,1000001003,1012,
9.46514,µm,Spot,214,1000001011,1013,
10.3119,µm,Spot,215,1000001003,1014,
10.3119,µm,Spot,215,1000001011,1015,
10.192,µm,Spot,216,1000001003,1016,
10.192,µm,Spot,216,1000001011,1017,
10.1185,µm,Spot,217,1000001003,1018,
10.1185,µm,Spot,217,1000001011,1019,
10.0506,µm,Spot,218,1000001003,1020,
10.0506,µm,Spot,218,1000001011,1021,
8.16632,µm,Spot,219,1000001003,1022,
8.16632,µm,Spot,219,1000001011,1023,
7.54837,µm,Spot,220,1000001003,1024,
7.54837,µm,Spot,220,1000001011,1025,
7.08157,µm,Spot,221,1000001003,1026,
7.08157,µm,Spot,221,1000001011,1027,
6.11134,µm,Spot,222,1000001003,1028,
6.11134,µm,Spot,222,1000001011,1029,
7.20928,µm,Spot,222,1000001030,1030,
5.6391,µm,Spot,223,1000001003,1031,
4.69328,µm,Spot,223,1000001011,1032,
4.69328,µm,Spot,223,1000001030,1033,
5.48677,µm,Spot,224,1000001003,1034,
5.48677,µm,Spot,224,1000001011,1035,
5.67548,µm,Spot,224,1000001030,1036,
6.38041,µm,Spot,225,1000001011,1037,
6.38041,µm,Spot,225,1000001030,1038,
5.77826,µm,Spot,226,1000001011,1039,
5.77826,µm,Spot,226,1000001030,1040,
5.32661,µm,Spot,227,1000001011,1041,
5.32661,µm,Spot,227,1000001030,1042,
5.8204,µm,Spot,228,1000001011,1043,
5.8204,µm,Spot,228,1000001030,1044,
5.78376,µm,Spot,229,1000001011,1045,
5.78376,µm,Spot,229,1000001030,1046,
5.22464,µm,Spot,230,1000001011,1047,
5.22464,µm,Spot,230,1000001030,1048,
4.93494,µm,Spot,231,1000001011,1049,
4.93494,µm,Spot,231,1000001030,1050,
5.26897,µm,Spot,232,1000001011,1051,
5.26897,µm,Spot,232,1000001030,1052,
4.82463,µm,Spot,233,1000001011,1053,
4.82463,µm,Spot,233,1000001030,1054,
4.48428,µm,Spot,234,1000001011,1055,
4.48428,µm,Spot,234,1000001030,1056,
4.695,µm,Spot,235,1000001011,1057,
4.695,µm,Spot,235,1000001030,1058,
4.63536,µm,Spot,236,1000001011,1059,
4.63536,µm,Spot,236,1000001030,1060,
4.69821,µm,Spot,237,1000001011,1061,
4.69821,µm,Spot,237,1000001030,1062,
4.74489,µm,Spot,238,1000001030,1063,
4.74489,µm,Spot,238,1000001011,1064,
4.6244,µm,Spot,239,1000001030,1065,
4.6244,µm,Spot,239,1000001011,1066,
5.08098,µm,Spot,240,1000001030,1067,
5.08098,µm,Spot,240,1000001011,1068,
5.86549,µm,Spot,241,1000001030,1069,
5.86549,µm,Spot,241,1000001011,1070,
5.68922,µm,Spot,242,1000001030,1071,
5.68922,µm,Spot,242,1000001011,1072,
5.17493,µm,Spot,243,1000001030,1073,
5.17493,µm,Spot,243,1000001011,1074,
5.24027,µm,Spot,244,1000001030,1075,
5.24027,µm,Spot,244,1000001011,1076,
4.85958,µm,Spot,245,1000001030,1077,
4.85958,µm,Spot,245,1000001011,1078,
11.9655,µm,Spot,259,1000001092,1092,
11.9655,µm,Spot,259,1000001030,1093,
10.619,µm,Spot,260,1000001092,1094,
10.619,µm,Spot,260,1000001030,1095,
10.9562,µm,Spot,261,1000001092,1096,
10.9562,µm,Spot,261,1000001030,1097,
11.2658,µm,Spot,262,1000001092,1098,
11.2658,µm,Spot,262,1000001030,1099,
10.9146,µm,Spot,263,1000001092,1100,
10.9146,µm,Spot,263,1000001030,1101,
10.8557,µm,Spot,264,1000001092,1102,
10.8557,µm,Spot,264,1000001030,1103,
11.1149,µm,Spot,265,1000001092,1104,
11.1149,µm,Spot,265,1000001030,1105,
10.7917,µm,Spot,266,1000001092,1106,
10.7917,µm,Spot,266,1000001030,1107,
11.1623,µm,Spot,267,1000001092,1108,
11.1623,µm,Spot,267,1000001030,1109,
11.24,µm,Spot,268,1000001092,1110,
11.24,µm,Spot,268,1000001030,1111,
11.3578,µm,Spot,269,1000001092,1112,
11.3578,µm,Spot,269,1000001030,1113,
11.1847,µm,Spot,270,1000001092,1114,
11.1847,µm,Spot,270,1000001030,1115,
11.1531,µm,Spot,271,1000001092,1116,
11.1531,µm,Spot,271,1000001030,1117,
10.5052,µm,Spot,272,1000001092,1118,
10.5052,µm,Spot,272,1000001030,1119,
10.8678,µm,Spot,273,1000001092,1120,
10.8678,µm,Spot,273,1000001030,1121,
11.3385,µm,Spot,274,1000001092,1122,
11.3385,µm,Spot,274,1000001030,1123,
11.0728,µm,Spot,275,1000001092,1124,
11.0728,µm,Spot,275,1000001030,1125,
11.0213,µm,Spot,276,1000001092,1126,
11.0213,µm,Spot,276,1000001030,1127,
10.9132,µm,Spot,277,1000001092,1128,
10.9132,µm,Spot,277,1000001030,1129,
10.53,µm,Spot,278,1000001092,1130,
10.53,µm,Spot,278,1000001030,1131,
10.2838,µm,Spot,279,1000001092,1132,
10.2838,µm,Spot,279,1000001030,1133,
10.0708,µm,Spot,280,1000001092,1134,
10.0708,µm,Spot,280,1000001030,1135,
10.1009,µm,Spot,281,1000001092,1136,
10.1009,µm,Spot,281,1000001030,1137,
10.1627,µm,Spot,282,1000001092,1138,
10.1627,µm,Spot,282,1000001030,1139,
9.69303,µm,Spot,283,1000001092,1140,
9.69303,µm,Spot,283,1000001030,1141,
9.63368,µm,Spot,284,1000001092,1142,
9.63368,µm,Spot,284,1000001030,1143,
9.15846,µm,Spot,285,1000001092,1144,
9.15846,µm,Spot,285,1000001030,1145,
8.85597,µm,Spot,286,1000001092,1146,
8.85597,µm,Spot,286,1000001030,1147,
8.84125,µm,Spot,287,1000001092,1148,
8.84125,µm,Spot,287,1000001030,1149,
8.2822,µm,Spot,288,1000001092,1150,
8.2822,µm,Spot,288,1000001030,1151,
8.901,µm,Spot,289,1000001092,1152,
8.901,µm,Spot,289,1000001030,1153,
8.98626,µm,Spot,290,1000001092,1154,
8.98626,µm,Spot,290,1000001030,1155,
9.32807,µm,Spot,291,1000001092,1156,
9.32807,µm,Spot,291,1000001030,1157,
9.51233,µm,Spot,292,1000001092,1158,
9.51233,µm,Spot,292,1000001030,1159,
9.3311,µm,Spot,293,1000001092,1160,
9.3311,µm,Spot,293,1000001030,1161,
8.49927,µm,Spot,294,1000001092,1162,
8.49927,µm,Spot,294,1000001030,1163,
8.54713,µm,Spot,295,1000001092,1164,
8.54713,µm,Spot,295,1000001030,1165,
9.27346,µm,Spot,296,1000001092,1166,
9.27346,µm,Spot,296,1000001030,1167,
9.23443,µm,Spot,297,1000001092,1168,
9.23443,µm,Spot,297,1000001030,1169,
9.70405,µm,Spot,298,1000001092,1170,
9.70405,µm,Spot,298,1000001030,1171,
9.3184,µm,Spot,299,1000001092,1172,
9.3184,µm,Spot,299,1000001030,1173,
8.92533,µm,Spot,300,1000001092,1174,
8.92533,µm,Spot,300,1000001030,1175,
9.12982,µm,Spot,301,1000001092,1176,
9.12982,µm,Spot,301,1000001030,1177,
9.25734,µm,Spot,302,1000001092,1178,
9.25734,µm,Spot,302,1000001030,1179,
9.47611,µm,Spot,303,1000001092,1180,
9.47611,µm,Spot,303,1000001030,1181,
9.3304,µm,Spot,304,1000001092,1182,
9.3304,µm,Spot,304,1000001030,1183,
9.11263,µm,Spot,305,1000001092,1184,
9.11263,µm,Spot,305,1000001030,1185,
11.651,µm,Spot,337,1000001192,1216,
11.651,µm,Spot,337,1000001217,1217,
11.0242,µm,Spot,338,1000001192,1218,
11.0242,µm,Spot,338,1000001217,1219,
11.3972,µm,Spot,339,1000001192,1220,
11.3972,µm,Spot,339,1000001217,1221,
11.3601,µm,Spot,340,1000001192,1222,
11.3601,µm,Spot,340,1000001217,1223,
9.62555,µm,Spot,341,1000001192,1224,
9.62555,µm,Spot,341,1000001217,1225,
9.27475,µm,Spot,342,1000001192,1226,
9.27475,µm,Spot,342,1000001217,1227,
8.85206,µm,Spot,343,1000001192,1228,
8.85206,µm,Spot,343,1000001217,1229,
8.40744,µm,Spot,344,1000001192,1230,
8.40744,µm,Spot,344,1000001217,1231,
8.14702,µm,Spot,345,1000001217,1232,
8.14702,µm,Spot,345,1000001192,1233,
6.77816,µm,Spot,346,1000001217,1234,
6.77816,µm,Spot,346,1000001192,1235,
15.8296,µm,Spot,358,1000001217,1247,
15.8296,µm,Spot,358,1000001248,1248,
14.5545,µm,Spot,359,1000001217,1249,
14.5545,µm,Spot,359,1000001248,1250,
14.2922,µm,Spot,360,1000001217,1251,
14.2922,µm,Spot,360,1000001248,1252,
14.4064,µm,Spot,361,1000001217,1253,
14.4064,µm,Spot,361,1000001248,1254,
14.1578,µm,Spot,362,1000001217,1255,
14.1578,µm,Spot,362,1000001248,1256,
14.8679,µm,Spot,363,1000001217,1257,
14.8679,µm,Spot,363,1000001248,1258,
