
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
-0.600037,-0.584869,0.837526,µm,Spot,Displacement Delta,151,1008097535,8097685,
-0.413166,-0.568306,0.303226,µm,Spot,Displacement Delta,152,1008097535,8097686,
-0.369823,-0.482059,0.306038,µm,Spot,Displacement Delta,153,1008097535,8097687,
-0.874004,-1.12598,0.376535,µm,Spot,Displacement Delta,154,1008097535,8097688,
-0.320717,-0.801464,1.01537,µm,Spot,Displacement Delta,155,1008097535,8097689,
-0.118244,-0.643322,-0.0312252,µm,Spot,Displacement Delta,156,1008097535,8097690,
-0.664894,-1.07704,0.999075,µm,Spot,Displacement Delta,157,1008097535,8097691,
-0.0643921,-0.511177,1.16145,µm,Spot,Displacement Delta,158,1008097535,8097692,
-0.245483,0.115276,-0.709328,µm,Spot,Displacement Delta,159,1008097535,8097693,
1.24612,1.84315,-2.4912,µm,Spot,Displacement Delta,160,1008097535,8097694,
0.102654,-0.100285,0.944817,µm,Spot,Displacement Delta,161,1008097535,8097695,
0.290596,0.70332,-0.263416,µm,Spot,Displacement Delta,162,1008097535,8097696,
-0.218128,0.108757,-0.610653,µm,Spot,Displacement Delta,163,1008097535,8097697,
-0.0603523,-0.302719,1.0066,µm,Spot,Displacement Delta,164,1008097535,8097698,
-1.17296,-1.91364,1.2225,µm,Spot,Displacement Delta,165,1008097535,8097699,
-0.712849,-1.14855,1.66977,µm,Spot,Displacement Delta,166,1008097535,8097700,
-0.0502205,-0.348282,0.00422096,µm,Spot,Displacement Delta,167,1008097535,8097701,
1.23132,2.08316,-1.89273,µm,Spot,Displacement Delta,168,1008097535,8097702,
0.161301,-0.132751,0.241974,µm,Spot,Displacement Delta,169,1008097535,8097703,
-0.428173,-0.593166,0.600054,µm,Spot,Displacement Delta,170,1008097535,8097704,
-0.776581,-1.68251,1.52868,µm,Spot,Displacement Delta,171,1008097535,8097705,
-0.572536,-1.48513,2.16975,µm,Spot,Displacement Delta,172,1008097535,8097706,
0.260239,0.125519,0.0925694,µm,Spot,Displacement Delta,173,1008097535,8097707,
-0.374249,0.263241,-1.37001,µm,Spot,Displacement Delta,174,1008097535,8097708,
-1.16272,-1.14483,2.49771,µm,Spot,Displacement Delta,175,1008097535,8097709,
0.0375366,-1.25016,-0.322744,µm,Spot,Displacement Delta,176,1008097535,8097710,
0.568302,-0.626965,-0.383635,µm,Spot,Displacement Delta,177,1008097535,8097711,
-1.0335,-0.443474,0.532499,µm,Spot,Displacement Delta,178,1008097535,8097712,
0.120075,-0.879986,0,µm,Spot,Displacement Delta,179,1008097535,8097713,
0.363274,-0.480373,0.532501,µm,Spot,Displacement Delta,180,1008097535,8097714,
-0.282986,1.5082,0.33449,µm,Spot,Displacement Delta,181,1008097535,8097715,
-0.194084,-2.52602,0.901245,µm,Spot,Displacement Delta,182,1008097535,8097716,
-0.534431,-0.2743,-1.21884,µm,Spot,Displacement Delta,183,1008097535,8097717,
0.0913277,1.28428,-0.0111141,µm,Spot,Displacement Delta,184,1008097535,8097718,
0.0645256,1.46697,-3.56236,µm,Spot,Displacement Delta,185,1008097535,8097719,
0.979649,1.58703,0.361576,µm,Spot,Displacement Delta,186,1008097535,8097720,
0.622925,1.59444,-1.5975,µm,Spot,Displacement Delta,187,1008097535,8097721,
0.482746,1.23663,-1.5975,µm,Spot,Displacement Delta,188,1008097535,8097722,
-0.494537,-1.23708,1.065,µm,Spot,Displacement Delta,189,1008097535,8097723,
-0.222511,-0.438667,0.532499,µm,Spot,Displacement Delta,190,1008097535,8097724,
0.0897598,-0.79192,1.5975,µm,Spot,Displacement Delta,191,1008097535,8097725,
-0.297253,-2.58193,0.532501,µm,Spot,Displacement Delta,192,1008097535,8097726,
0.237156,-1.12153,1.5975,µm,Spot,Displacement Delta,193,1008097535,8097727,
-0.290897,-0.155151,0.465656,µm,Spot,Displacement Delta,194,1008097535,8097728,
-0.474789,0.538795,1.13184,µm,Spot,Displacement Delta,195,1008097535,8097729,
1.68571,-3.95028,0.532499,µm,Spot,Displacement Delta,196,1008097535,8097730,
0.236408,-2.27933,1.065,µm,Spot,Displacement Delta,197,1008097535,8097731,
0.057312,-1.38951,1.065,µm,Spot,Displacement Delta,198,1008097535,8097732,
-0.285652,1.1592,-0.532501,µm,Spot,Displacement Delta,199,1008097535,8097733,
0.0272255,-0.0468674,-0.532499,µm,Spot,Displacement Delta,200,1008097535,8097734,
0.365162,1.72164,0,µm,Spot,Displacement Delta,201,1008097535,8097735,
-0.147484,-0.651218,0.532499,µm,Spot,Displacement Delta,202,1008097535,8097736,
1.00625,-1.66969,2.13,µm,Spot,Displacement Delta,203,1008097535,8097737,
0.400631,-0.788916,1.065,µm,Spot,Displacement Delta,204,1008097535,8097738,
-0.408318,0.318096,0,µm,Spot,Displacement Delta,205,1008097535,8097739,
0.540974,-0.365599,1.19052,µm,Spot,Displacement Delta,206,1008097535,8097740,
0.730576,-0.603807,1.1069,µm,Spot,Displacement Delta,207,1008097535,8097741,
1.5829,0.155228,3.67224,µm,Spot,Displacement Delta,208,1008097535,8097742,
1.33939,0.268478,3.77769,µm,Spot,Displacement Delta,209,1008097535,8097743,
0.852333,-0.572311,1.16196,µm,Spot,Displacement Delta,210,1008097535,8097744,
0,0.670563,0.560608,µm,Spot,Displacement Delta,211,1008097535,8097745,
0.243526,-0.714754,0.138214,µm,Spot,Displacement Delta,212,1008097535,8097746,
1.46115,-1.12416,0.462616,µm,Spot,Displacement Delta,213,1008097535,8097747,
