
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
-0.186001,-0.0166397,0.399414,µm,Spot,Displacement Delta,249,1000031773,31833,
0.278999,-0.00554657,-0.600708,µm,Spot,Displacement Delta,250,1000031703,31834,
0.0929985,0.0309715,0.0184631,µm,Spot,Displacement Delta,250,1000031773,31835,
-0.186001,-0.172302,0.817673,µm,Spot,Displacement Delta,251,1000031703,31836,
0,0.194134,0.118805,µm,Spot,Displacement Delta,251,1000031773,31837,
0,-0.262724,-0.207611,µm,Spot,Displacement Delta,252,1000031703,31838,
-0.186001,-0.290932,0.0956726,µm,Spot,Displacement Delta,252,1000031773,31839,
0.279003,0.145052,-0.616455,µm,Spot,Displacement Delta,253,1000031703,31840,
0.0930023,0.145386,-0.0480042,µm,Spot,Displacement Delta,253,1000031773,31841,
-0.465,0.211016,0.176178,µm,Spot,Displacement Delta,254,1000031703,31842,
-0.186001,0.0524998,-0.102478,µm,Spot,Displacement Delta,254,1000031773,31843,
0.0929985,-0.299387,0.475754,µm,Spot,Displacement Delta,255,1000031703,31844,
0,-0.343113,0.198868,µm,Spot,Displacement Delta,255,1000031773,31845,
-0.0929985,0.0237236,-0.200455,µm,Spot,Displacement Delta,256,1000031703,31846,
0,-0.113953,0.06604,µm,Spot,Displacement Delta,256,1000031773,31847,
0.185997,-0.370209,-0.76358,µm,Spot,Displacement Delta,257,1000031703,31848,
-0.186001,-0.221785,-0.406326,µm,Spot,Displacement Delta,257,1000031773,31849,
-0.185997,0.00448036,-0.16481,µm,Spot,Displacement Delta,258,1000031703,31850,
0,0,0,µm,Spot,Displacement Delta,258,1000031773,31851,
-0.186001,-0.115631,0.0966187,µm,Spot,Displacement Delta,259,1000031703,31852,
0.278999,0.321499,-0.0787048,µm,Spot,Displacement Delta,259,1000031773,31853,
0.186001,0.0727863,0.15416,µm,Spot,Displacement Delta,260,1000031703,31854,
0.186001,-0.459742,0.797272,µm,Spot,Displacement Delta,260,1000031773,31855,
0.278999,0.100079,-0.377213,µm,Spot,Displacement Delta,261,1000031703,31856,
-0.0929985,0.241446,0.283356,µm,Spot,Displacement Delta,261,1000031773,31857,
-0.186001,-0.123838,0.58252,µm,Spot,Displacement Delta,262,1000031703,31858,
-0.0930023,0.0480881,0.166031,µm,Spot,Displacement Delta,262,1000031773,31859,
-0.0929985,0.0574341,0.0343018,µm,Spot,Displacement Delta,263,1000031703,31860,
0,-0.112797,0.0645294,µm,Spot,Displacement Delta,263,1000031773,31861,
0.0929985,0.0282707,-0.532928,µm,Spot,Displacement Delta,264,1000031703,31862,
0.0930023,0.278183,-0.321426,µm,Spot,Displacement Delta,264,1000031773,31863,
-0.372002,-0.240353,0.686646,µm,Spot,Displacement Delta,265,1000031703,31864,
-0.0930023,-0.103094,-0.0358734,µm,Spot,Displacement Delta,265,1000031773,31865,
-0.0929985,0.133562,0.025589,µm,Spot,Displacement Delta,266,1000031703,31866,
0,-0.202868,-0.0125427,µm,Spot,Displacement Delta,266,1000031773,31867,
0,-0.110254,-0.231277,µm,Spot,Displacement Delta,267,1000031703,31868,
-0.371998,0.00838661,0.571899,µm,Spot,Displacement Delta,267,1000031773,31869,
0,0.143461,0.471451,µm,Spot,Displacement Delta,268,1000031703,31870,
0.278999,-0.11141,-0.60762,µm,Spot,Displacement Delta,268,1000031773,31871,
0,-0.347351,0.287476,µm,Spot,Displacement Delta,269,1000031703,31872,
0.278999,-0.0748081,-0.374847,µm,Spot,Displacement Delta,269,1000031773,31873,
0,0.0504551,-0.738403,µm,Spot,Displacement Delta,270,1000031703,31874,
-0.278999,-0.0440674,-0.325394,µm,Spot,Displacement Delta,270,1000031773,31875,
-0.372002,-0.0120659,0.671036,µm,Spot,Displacement Delta,271,1000031703,31876,
-0.651001,-0.0717354,0.0148773,µm,Spot,Displacement Delta,271,1000031773,31877,
0.0930023,0.0200939,-0.0482941,µm,Spot,Displacement Delta,272,1000031703,31878,
0.372002,-0.136024,-0.119522,µm,Spot,Displacement Delta,272,1000031773,31879,
-0.372002,-0.516443,1.47061,µm,Spot,Displacement Delta,273,1000031703,31880,
0.0929985,0.0412426,0.266129,µm,Spot,Displacement Delta,273,1000031773,31881,
-0.186001,0.0740032,-0.148407,µm,Spot,Displacement Delta,274,1000031703,31882,
0.0930023,-0.100203,0.0242767,µm,Spot,Displacement Delta,274,1000031773,31883,
0.186001,0.158129,-0.363754,µm,Spot,Displacement Delta,275,1000031703,31884,
-0.0930023,0.201927,-0.0182953,µm,Spot,Displacement Delta,275,1000031773,31885,
0.186001,0.168106,-0.850784,µm,Spot,Displacement Delta,276,1000031703,31886,
-0.278999,0.340092,0.162064,µm,Spot,Displacement Delta,276,1000031773,31887,
-0.186001,-0.12587,0.602066,µm,Spot,Displacement Delta,277,1000031703,31888,
-0.0929985,-0.204926,-0.0419159,µm,Spot,Displacement Delta,277,1000031773,31889,
0,0.269489,-0.282623,µm,Spot,Displacement Delta,278,1000031703,31890,
0.465,0.502455,-0.518463,µm,Spot,Displacement Delta,278,1000031773,31891,
-0.186001,0.0343876,0.0906982,µm,Spot,Displacement Delta,279,1000031703,31892,
0.0929985,-0.14053,-0.210831,µm,Spot,Displacement Delta,279,1000031773,31893,
0,-0.0516453,-0.992981,µm,Spot,Displacement Delta,280,1000031703,31894,
-0.465,-0.0684414,0.0719604,µm,Spot,Displacement Delta,280,1000031773,31895,
0.0930023,0.00831795,0.455338,µm,Spot,Displacement Delta,281,1000031703,31896,
0.0930023,-0.164738,0.257568,µm,Spot,Displacement Delta,281,1000031773,31897,
-0.186001,-0.247467,0.875168,µm,Spot,Displacement Delta,282,1000031703,31898,
0.371998,0.0675926,-0.105072,µm,Spot,Displacement Delta,282,1000031773,31899,
