
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
0.124737,0.215431,-0.010088,µm,Spot,Displacement Delta,160,1000003912,4071,
-0.0571804,0.500189,0.447174,µm,Spot,Displacement Delta,161,1000003912,4072,
0.0389996,-0.0774136,-0.0384617,µm,Spot,Displacement Delta,162,1000003912,4073,
0.092226,0.282824,-0.0129147,µm,Spot,Displacement Delta,163,1000003912,4074,
-0.0713921,-0.10363,-0.00514221,µm,Spot,Displacement Delta,164,1000003912,4075,
-0.00422478,-0.0830498,-0.00659561,µm,Spot,Displacement Delta,165,1000003912,4076,
0.0120983,-0.252649,0.0861168,µm,Spot,Displacement Delta,166,1000003912,4077,
0.0154018,-0.792988,0.154621,µm,Spot,Displacement Delta,167,1000003912,4078,
0.107035,-0.166468,0.581533,µm,Spot,Displacement Delta,168,1000003912,4079,
0.042799,-0.156557,-0.428825,µm,Spot,Displacement Delta,169,1000003912,4080,
0.10795,-0.575171,0.222136,µm,Spot,Displacement Delta,170,1000003912,4081,
0.128258,-1.87154,0.68454,µm,Spot,Displacement Delta,171,1000003912,4082,
-0.0833092,0.771946,-0.201853,µm,Spot,Displacement Delta,172,1000003912,4083,
0.0713749,0.110077,-0.0168571,µm,Spot,Displacement Delta,173,1000003912,4084,
0.0471687,0.0016861,-0.00112915,µm,Spot,Displacement Delta,174,1000003912,4085,
0.611832,-1.04926,0.531584,µm,Spot,Displacement Delta,175,1000003912,4086,
-0.327345,0.556595,-0.16839,µm,Spot,Displacement Delta,176,1000003912,4087,
-0.352066,0.752977,-0.356092,µm,Spot,Displacement Delta,177,1000003912,4088,
0.0928078,0.234209,-0.0148163,µm,Spot,Displacement Delta,178,1000003912,4089,
0.294207,-0.132864,0.848917,µm,Spot,Displacement Delta,179,1000003912,4090,
-0.0254669,-1.73583,-0.43833,µm,Spot,Displacement Delta,180,1000003912,4091,
-0.126442,0.670002,-0.043808,µm,Spot,Displacement Delta,181,1000003912,4092,
-0.174961,1.18515,-0.528173,µm,Spot,Displacement Delta,182,1000003912,4093,
0.000188828,1.1815,-1.12316,µm,Spot,Displacement Delta,183,1000003912,4094,
-0.152807,1.22022,-0.0748501,µm,Spot,Displacement Delta,184,1000003912,4095,
0.191084,-1.21443,0.744133,µm,Spot,Displacement Delta,185,1000003912,4096,
0.106829,-0.662313,0.283209,µm,Spot,Displacement Delta,186,1000003912,4097,
-0.205549,0.0033493,-0.0782433,µm,Spot,Displacement Delta,187,1000003912,4098,
-0.114113,1.40603,-0.904619,µm,Spot,Displacement Delta,188,1000003912,4099,
-0.0301914,-0.354374,0.70599,µm,Spot,Displacement Delta,189,1000003912,4100,
0.0573902,0.0419579,-0.00247002,µm,Spot,Displacement Delta,190,1000003912,4101,
-0.162786,0.483431,-1.0377,µm,Spot,Displacement Delta,191,1000003912,4102,
0.107046,0.426867,-0.106651,µm,Spot,Displacement Delta,192,1000003912,4103,
-0.212872,0.317373,-0.0758648,µm,Spot,Displacement Delta,193,1000003912,4104,
-0.254145,0.57822,-0.510942,µm,Spot,Displacement Delta,194,1000003912,4105,
0.11742,0.151896,0.199301,µm,Spot,Displacement Delta,195,1000003912,4106,
-0.0140381,-0.145411,-0.104656,µm,Spot,Displacement Delta,196,1000003912,4107,
0.0789089,0.388359,0.12636,µm,Spot,Displacement Delta,197,1000003912,4108,
0.143227,-0.144503,-0.485809,µm,Spot,Displacement Delta,198,1000003912,4109,
0.14258,-0.0580635,0.247433,µm,Spot,Displacement Delta,199,1000003912,4110,
-0.0998859,0.0309868,-0.0560112,µm,Spot,Displacement Delta,200,1000003912,4111,
0.175774,0.1064,-0.167238,µm,Spot,Displacement Delta,201,1000003912,4112,
-0.176792,-0.107347,0.263002,µm,Spot,Displacement Delta,202,1000003912,4113,
-0.0984097,0.0793743,-0.37845,µm,Spot,Displacement Delta,203,1000003912,4114,
-0.029747,0.46537,-0.466219,µm,Spot,Displacement Delta,204,1000003912,4115,
0.108801,0.275898,-0.566675,µm,Spot,Displacement Delta,205,1000003912,4116,
-0.0647469,0.220823,0.388584,µm,Spot,Displacement Delta,206,1000003912,4117,
0.181234,-0.49622,0.148438,µm,Spot,Displacement Delta,207,1000003912,4118,
-0.261543,-0.199154,-0.136995,µm,Spot,Displacement Delta,208,1000003912,4119,
0.0921631,0.0578365,-0.0172348,µm,Spot,Displacement Delta,209,1000003912,4120,
0.0508175,0.285881,-0.250269,µm,Spot,Displacement Delta,210,1000003912,4121,
-0.0916748,0.022501,-0.165264,µm,Spot,Displacement Delta,211,1000003912,4122,
-0.286104,0.224133,-0.284975,µm,Spot,Displacement Delta,212,1000003912,4123,
-0.0876617,0.0643253,-0.142395,µm,Spot,Displacement Delta,213,1000003912,4124,
0.0800667,-0.225597,0.0686302,µm,Spot,Displacement Delta,214,1000003912,4125,
-0.136545,-0.0722733,0.0350914,µm,Spot,Displacement Delta,215,1000003912,4126,
-0.174294,0.126621,0.0255737,µm,Spot,Displacement Delta,216,1000003912,4127,
